Time,Vout,Vmos,Vpwm_out,Vsource,V9,Vsim,reference,Infeedback,Controlled,PwmOutControl,PwmSimControl
0.0029729999999986777,6.1541466797760656,-0.6287229418370861,0.20831006683093617,12,11.281283732822358,5.6275959127840514,6,-0.15412626057523315,0.4867376995370562,1,1
0.0029730999999986775,6.1541621033164322,-0.62870299820128395,0.20831006788279893,12,11.281283731653224,5.6275802854643997,6,-0.15414667977606555,0.48671434717021778,1,1
0.0029731999999986773,6.1541725353610737,-0.62868305315625939,0.20831006738264868,12,11.281283730402194,5.6275694967412093,6,-0.15416210331643221,0.48669217692254257,1,1
0.0029732999999986772,6.1541779800750405,-0.62866310859527408,0.20831006715280637,12,11.281283729002212,5.6275635425921662,6,-0.15417253536107367,0.48667118840646573,1,1
0.002973399999998677,6.1541784416236895,-0.62864316472044202,0.20831006743449437,12,11.281283727500909,5.6275624189946445,6,-0.15417798007504047,0.4866513812338486,1,1
0.0029734999999986769,6.1541739241726807,-0.62862322141487725,0.20831006804807167,12,11.281283725841227,5.6275661219257156,6,-0.15417844162368954,0.4866327550159798,1,1
0.0029735999999986767,6.1541644318879749,-0.628603277812533,0.20831006815477604,12,11.281283724055934,5.6275746473621426,6,-0.15417392417268072,0.48661530936357578,1,1
0.0029736999999986765,6.1541499689358323,-0.62858333406706923,0.20831006785278844,12,11.281283722098095,5.6275879912803903,6,-0.15416443188797491,0.48659904388678127,1,1
0.0029737999999986764,6.1541305394828001,-0.62856338973452131,0.20831006672542923,12,11.28128372000171,5.627606149656625,6,-0.15414996893583233,0.48658395819516981,1,1
0.0029738999999986762,6.1541061476957211,-0.6285434473189031,0.20831006721577588,12,11.281283717714921,5.6276291184667189,6,-0.15413053948280009,0.48657005189774655,1,1
0.0029739999999986761,6.1540767977417259,-0.62852350556882652,0.20831006810791058,12,11.281283715282061,5.6276568936862548,6,-0.15410614769572106,0.48655732460294598,1,1
0.0029740999999986759,6.1540424937882268,-0.62850356222212422,0.20831006707054467,12,11.281283712643269,5.6276894712905294,6,-0.15407679774172589,0.48654577591863402,1,1
0.0029741999999986757,6.1540032400029112,-0.6284836208593173,0.20831006772785476,12,11.281283709850946,5.6277268472545519,6,-0.15404249378822676,0.48653540545210933,1,1
0.0029742999999986756,6.1539590405537501,-0.62846367945573456,0.20831006797786272,12,11.281283706836454,5.6277690175530504,6,-0.15400324000291121,0.48652621281010477,1,1
0.0029743999999986754,6.1539098996089825,-0.62844373704249734,0.20831006690262149,12,11.281283703659874,5.627815978160478,6,-0.15395904055375009,0.48651819759878545,1,1
0.0029744999999986753,6.1538558213371175,-0.62842379726421416,0.20831006806306607,12,11.281283700246824,5.6278677250510123,6,-0.15390989960898249,0.48651135942375234,1,1
0.0029745999999986751,6.153796809906936,-0.62840385700774437,0.20831006840062555,12,11.281283696663955,5.627924254198561,6,-0.1538558213371175,0.48650569789004172,1,1
0.0029746999999986749,6.1537328694874764,-0.62838391582940289,0.20831006738976038,12,11.281283692839434,5.6279855615767618,6,-0.15379680990693601,0.48650121260212492,1,1
0.0029747999999986748,6.1536640042480339,-0.6283639762129769,0.20831006756427989,12,11.281283688833364,5.6280516431589929,6,-0.15373286948747644,0.48649790316391145,1,1
0.0029748999999986746,6.1535902183581666,-0.62834403714990072,0.20831006783649247,12,11.281283684577836,5.6281224949183635,6,-0.15366400424803395,0.48649576917874909,1,1
0.0029749999999986745,6.1535115159876801,-0.62832409883624485,0.2083100684524905,12,11.281283680133882,5.6281981128277323,6,-0.15359021835816655,0.48649481024942282,1,1
0.0029750999999986743,6.1534279013066335,-0.62830416023910662,0.20831006830115517,12,11.28128367543265,5.6282784928596969,6,-0.15351151598768009,0.48649502597815797,1,1
0.0029751999999986741,6.1533393784853301,-0.62828422060611921,0.20831006667468471,12,11.281283670530421,5.6283636309866099,6,-0.15342790130663353,0.48649641596661908,1,1
0.002975299999998674,6.1532459516943119,-0.62826428413798119,0.208310067702837,12,11.281283665369497,5.6284535231805712,6,-0.15333937848533008,0.48649897981591184,1,1
0.0029753999999986738,6.1531476251043697,-0.6282443467447556,0.20831006733751206,12,11.281283660002586,5.6285481654134362,6,-0.15324595169431188,0.48650271712658472,1,1
0.0029754999999986737,6.1530444028865192,-0.62822441137112328,0.20831006844972144,12,11.281283654368304,5.6286475536568226,6,-0.15314762510436974,0.48650762749862603,1,1
0.0029755999999986735,6.1529362892120139,-0.62820447465290652,0.20831006772258126,12,11.281283648525577,5.628751683882105,6,-0.15304440288651922,0.48651371053146997,1,1
0.0029756999999986733,6.1528232882523408,-0.62818453986920852,0.20831006835515931,12,11.28128364240672,5.6288605520604245,6,-0.15293628921201385,0.48652096582399335,1,1
0.0029757999999986732,6.1527054041792049,-0.62816460403926566,0.20831006742035191,12,11.281283636077932,5.628974154162691,6,-0.15282328825234082,0.48652939297451669,1,1
0.002975899999998673,6.1525826411645355,-0.62814467054908318,0.20831006822049108,12,11.281283629466257,5.6290924861595846,6,-0.15270540417920486,0.48653899158080799,1,1
0.0029759999999986728,6.1524550033804859,-0.6281247359591533,0.20831006736881941,12,11.281283622636863,5.6292155440215632,6,-0.15258264116453546,0.48654976124008087,1,1
0.0029760999999986727,6.1523224949994164,-0.62810480373303101,0.20831006824794701,12,11.281283615521874,5.6293433237188575,6,-0.1524550033804859,0.48656170154899464,1,1
0.0029761999999986725,6.1521851201939057,-0.62808487025131576,0.20831006728849566,12,11.281283608185763,5.629475821221483,6,-0.15232249499941641,0.48657481210365866,1,1
0.0029762999999986724,6.1520428831367413,-0.62806493878695169,0.20831006768792132,12,11.281283600565621,5.6296130324992371,6,-0.15218512019390573,0.48658909249962939,1,1
0.0029763999999986722,6.1518957880009157,-0.62804500819286668,0.20831006834280752,12,11.281283592716333,5.6297549535217088,6,-0.1520428831367413,0.48660454233191269,1,1
0.002976499999998672,6.1517438389596206,-0.62802507680601405,0.20831006751734821,12,11.281283584578036,5.6299015802582728,6,-0.15189578800091574,0.4866211611949644,1,1
0.0029765999999986719,6.1515870401862518,-0.62800514648435324,0.20831006711315841,12,11.28128357620756,5.6300529086780999,6,-0.15174383895962062,0.48663894868269231,1,1
0.0029766999999986717,6.1514253958543978,-0.62798521817499586,0.20831006800459023,12,11.281283567545769,5.6302089347501605,6,-0.1515870401862518,0.48665790438845435,1,1
0.0029767999999986716,6.1512589101378401,-0.62796528850778066,0.20831006686513809,12,11.281283558649818,5.6303696544432205,6,-0.15142539585439785,0.48667802790506165,1,1
0.0029768999999986714,6.1510875872105482,-0.62794536147372781,0.20831006761397214,12,11.281283549460657,5.630535063725854,6,-0.1512589101378401,0.48669931882477824,1,1
0.0029769999999986712,6.1509114312466799,-0.62792543431957759,0.20831006753876002,12,11.281283540032662,5.6307051585664407,6,-0.15108758721054816,0.48672177673932249,1,1
0.0029770999999986711,6.150730446420571,-0.62790550857428928,0.20831006810024882,12,11.281283530311137,5.6308799349331684,6,-0.15091143124667994,0.48674540123986654,1,1
0.0029771999999986709,6.1505446369067398,-0.62788558338192901,0.20831006848161276,12,11.281283520347367,5.6310593887940401,6,-0.15073044642057098,0.48677019191703924,1,1
0.0029772999999986708,6.150354006879879,-0.6278656577940086,0.20831006766433291,12,11.281283510085057,5.6312435161168759,6,-0.1505446369067398,0.48679614836092477,1,1
0.0029773999999986706,6.1501585605148543,-0.62784573449058534,0.20831006837121258,12,11.281283499581148,5.6314323128693138,6,-0.15035400687987899,0.48682327016106453,1,1
0.0029774999999986704,6.1499583019866986,-0.62782581095868606,0.20831006801742863,12,11.281283488777007,5.6316257750188159,6,-0.15015856051485432,0.48685155690645754,1,1
0.0029775999999986703,6.1497532354706115,-0.62780588791065872,0.20831006735716556,12,11.281283477728529,5.6318238985326694,6,-0.14995830198669857,0.48688100818556185,1,1
0.0029776999999986701,6.1495433651419562,-0.62778596649950458,0.20831006747430336,12,11.281283466380222,5.6320266793779927,6,-0.14975323547061148,0.48691162358629447,1,1
0.00297779999999867,6.1493286951762496,-0.62776604539368042,0.20831006707640681,12,11.281283454784562,5.6322341135217364,6,-0.14954336514195621,0.48694340269603226,1,1
0.0029778999999986698,6.1491092297491745,-0.62774612684187259,0.20831006834395038,12,11.281283442887748,5.6324461969306832,6,-0.14932869517624958,0.48697634510161403,1,1
0.0029779999999986696,6.1488849730365587,-0.62772620756322284,0.20831006803700292,12,11.281283430744143,5.6326629255714602,6,-0.14910922974917451,0.48701045038933788,1,1
0.0029780999999986695,6.1486559292143808,-0.62770628988204824,0.20831006840894095,12,11.281283418295889,5.6328842954105323,6,-0.14888497303655868,0.48704571814496611,1,1
0.0029781999999986693,6.1484221024587669,-0.62768637211446787,0.20831006781772038,12,11.281283405598979,5.6331103024142113,6,-0.14865592921438076,0.48708214795372368,1,1
0.0029782999999986692,6.1481834969459825,-0.62766645560990286,0.20831006754273107,12,11.281283392597777,5.6333409425486582,6,-0.14842210245876686,0.4871197394002989,1,1
0.002978399999998669,6.1479401168524346,-0.62764653933418968,0.20831006659073698,12,11.2812833793477,5.633576211779884,6,-0.14818349694598254,0.48715849206884554,1,1
0.0029784999999986688,6.1476919663546647,-0.62762662625817445,0.20831006786528133,12,11.281283365793927,5.6338161060737573,6,-0.14794011685243458,0.48719840554298244,1,1
0.0029785999999986687,6.1474390496293498,-0.62760671274719626,0.20831006776717392,12,11.281283351984674,5.6340606213960012,6,-0.14769196635466475,0.48723947940579471,1,1
0.0029786999999986685,6.1471813708532919,-0.62758680037130099,0.20831006780188616,12,11.281283337871368,5.634309753712202,6,-0.14743904962934984,0.48728171323983382,1,1
0.0029787999999986684,6.1469189342034261,-0.62756688849584563,0.20831006737479291,12,11.281283323507676,5.6345634989878111,6,-0.14718137085329186,0.48732510662712003,1,1
0.0029788999999986682,6.1466517438568005,-0.6275469779251347,0.20831006721743905,12,11.281283308834418,5.6348218531881447,6,-0.14691893420342605,0.48736965914914038,1,1
0.002978999999998668,6.1463798039905937,-0.62752706852275641,0.20831006723979717,12,11.281283293912706,5.6350848122783912,6,-0.14665174385680046,0.48741537038685345,1,1
0.0029790999999986679,6.1461031187820945,-0.62750716110421556,0.20831006818097436,12,11.281283278680782,5.6353523722236138,6,-0.14637980399059369,0.48746223992068516,1,1
0.0029791999999986677,6.1458216924087017,-0.62748725290266383,0.20831006732596374,12,11.281283263202642,5.6356245289887514,6,-0.14610311878209448,0.48751026733053371,1,1
0.0029792999999986676,6.1455355290479297,-0.6274673471729072,0.20831006784316897,12,11.281283247405389,5.6359012785386229,6,-0.14582169240870169,0.48755945219576957,1,1
0.0029793999999986674,6.1452446328773975,-0.62744744248193252,0.20831006836142268,12,11.281283231366432,5.6361826168379325,6,-0.14553552904792966,0.48760979409523381,1,1
0.0029794999999986672,6.1449490080748266,-0.62742753715388555,0.2083100671139213,12,11.281283215008186,5.6364685398512693,6,-0.14524463287739753,0.48766129260724139,1,1
0.0029795999999986671,6.1446486588180411,-0.62740763365763863,0.20831006662956364,12,11.281283198406781,5.636759043543111,6,-0.14494900807482658,0.4877139473095809,1,1
0.0029796999999986669,6.1443435892849614,-0.62738773231151712,0.20831006714391115,12,11.281283181492562,5.6370541238778289,6,-0.14464865881804112,0.48776775777951498,1,1
0.0029797999999986668,6.1440338036535955,-0.62736783250850692,0.20831006809997177,12,11.281283164327412,5.6373537768196922,6,-0.14434358928496138,0.48782272359378176,1,1
0.0029798999999986666,6.1437193061020503,-0.62734793315815862,0.20831006832907978,12,11.281283146847752,5.6376579983328661,6,-0.14403380365359553,0.48787884432859663,1,1
0.0029799999999986664,6.1434001008085106,-0.62732803318404373,0.20831006680482866,12,11.281283129118886,5.6379667843814198,6,-0.1437193061020503,0.48793611955964999,1,1
0.0029800999999986663,6.143076191951252,-0.6273081366390274,0.20831006750277664,12,11.281283111078455,5.6382801309293296,6,-0.14340010080851062,0.48799454886211185,1,1
0.0029801999999986661,6.1427475837086272,-0.62728823997276828,0.20831006692260468,12,11.281283092789137,5.6385980339404744,6,-0.14307619195125199,0.48805413181062884,1,1
0.002980299999998666,6.1424142802590671,-0.62726834526213815,0.20831006706023936,12,11.28128307418368,5.6389204893786502,6,-0.14274758370862717,0.48811486797932746,1,1
0.0029803999999986658,6.1420762857810782,-0.6272484525958959,0.20831006805719032,12,11.281283055330979,5.6392474932075647,6,-0.14241428025906711,0.48817675694181401,1,1
0.0029804999999986656,6.141733604453238,-0.62722856002657834,0.20831006788777789,12,11.281283036167276,5.6395790413908475,6,-0.14207628578107823,0.48823979827117503,1,1
0.0029805999999986655,6.1413862404541888,-0.62720866879729509,0.20831006784513378,12,11.281283016754182,5.639915129892044,6,-0.14173360445323802,0.48830399153997833,1,1
0.0029806999999986653,6.1410341979626377,-0.62718877881631252,0.20831006775566985,12,11.281282997023792,5.6402557546746275,6,-0.14138624045418879,0.48836933632027446,1,1
0.0029807999999986652,6.140677481157355,-0.62716888958270345,0.20831006717484762,12,11.281282977047828,5.6406009117019957,6,-0.14103419796263772,0.48843583218359671,1,1
0.002980899999998665,6.140316094217166,-0.62714900353507341,0.20831006845668976,12,11.281282956755517,5.6409505969374791,6,-0.14067748115735501,0.48850347870096172,1,1
0.0029809999999986648,6.13995004132095,-0.62712911705340513,0.20831006803665797,12,11.281282936216815,5.6413048063443396,6,-0.14031609421716595,0.48857227544287107,1,1
0.0029810999999986647,6.1395793266476453,-0.62710923257327589,0.20831006826847503,12,11.281282915363573,5.6416635358857787,6,-0.13995004132095001,0.48864222197931162,1,1
0.0029811999999986645,6.1392039543762262,-0.62708934892243084,0.20831006803172747,12,11.281282894261667,5.6420267815249341,6,-0.13957932664764527,0.48871331787975453,1,1
0.0029812999999986644,6.1388239286857198,-0.62706946718634238,0.20831006833458043,12,11.281282872847115,5.6423945392248873,6,-0.13920395437622624,0.4887855627131602,1,1
0.0029813999999986642,6.1384392537551991,-0.62704958587683945,0.20831006773433769,12,11.281282851180082,5.6427668049486668,6,-0.1388239286857198,0.48885895604797508,1,1
0.002981499999998664,6.1380499337637646,-0.62702970627978383,0.20831006744773933,12,11.281282829205763,5.6431435746592511,6,-0.13843925375519905,0.48893349745213255,1,1
0.0029815999999986639,6.1376559728905598,-0.62700982832002794,0.20831006743783675,12,11.281282806975696,5.6435248443195665,6,-0.13804993376376462,0.48900918649305752,1,1
0.0029816999999986637,6.1372573753147579,-0.62698995277483693,0.20831006841550181,12,11.281282784439643,5.6439106098924974,6,-0.13765597289055975,0.48908602273766288,1,1
0.0029817999999986636,6.1368541452155636,-0.62697007666185511,0.20831006744112507,12,11.281282761653152,5.6443008673408874,6,-0.1372573753147579,0.48916400575235269,1,1
0.0029818999999986634,6.1364462867722001,-0.626950202261779,0.20831006671991509,12,11.281282738553932,5.6446956126275403,6,-0.13685414521556361,0.48924313510302131,1,1
0.0029819999999986632,6.1360338041639224,-0.62693033160493838,0.20831006833222387,12,11.281282715206865,5.6450948417152231,6,-0.13644628677220005,0.48932341035505711,1,1
0.0029820999999986631,6.1356167015700001,-0.62691045957196223,0.20831006708137323,12,11.281282691547609,5.645498550566673,6,-0.13603380416392241,0.48940483107333888,1,1
0.0029821999999986629,6.1351949831697166,-0.62689058995982139,0.20831006681071834,12,11.281282667637784,5.645906735144596,6,-0.13561670157000005,0.48948739682223996,1,1
0.0029822999999986628,6.1347686531423724,-0.62687072365453489,0.20831006833624699,12,11.281282643421791,5.6463193914116712,6,-0.13519498316971656,0.48957110716562841,1,1
0.0029823999999986626,6.1343377156672796,-0.62685085686429121,0.20831006790616563,12,11.281282618952726,5.6467365153305575,6,-0.13476865314237241,0.48965596166686665,1,1
0.0029824999999986624,6.1339021749237528,-0.62683099080626803,0.20831006666943963,12,11.281282594177387,5.64715810286389,6,-0.13433771566727959,0.48974195988881197,1,1
0.0029825999999986623,6.1334620350911102,-0.62681112883514434,0.20831006802349433,12,11.281282569152239,5.64758414997429,6,-0.13390217492375278,0.48982910139381952,1,1
0.0029826999999986621,6.1330173003486692,-0.62679126635658844,0.20831006730305762,12,11.28128254381854,5.6480146526243624,6,-0.13346203509111021,0.48991738574374133,1,1
0.002982799999998662,6.1325679748757507,-0.62677140634645179,0.20831006752490788,12,11.281282518231443,5.6484496067767038,6,-0.13301730034866921,0.490006812499928,1,1
0.0029828999999986618,6.1321140628516639,-0.62675154717815817,0.20831006699607602,12,11.281282492339528,5.6488890083938985,6,-0.13256797487575067,0.4900973812232271,1,1
0.0029829999999986616,6.1316555684557068,-0.62673169112065596,0.20831006802370916,12,11.281282466195176,5.6493328534385299,6,-0.13211406285166394,0.49018909147398715,1,1
0.0029830999999986615,6.1311924958671691,-0.62671183571675404,0.20831006808513247,12,11.281282439747068,5.6497811378731804,6,-0.13165556845570681,0.49028194281205745,1,1
0.0029831999999986613,6.1307248492653246,-0.62669198209875132,0.20831006835084365,12,11.281282413046997,5.650233857660429,6,-0.13119249586716908,0.49037593479678726,1,1
0.0029832999999986612,6.1302526328294258,-0.62667212939041805,0.20831006787821993,12,11.281282386042529,5.6506910087628626,6,-0.13072484926532457,0.49047106698702769,1,1
0.002983399999998661,6.1297758507387057,-0.62665227863861239,0.20831006775413713,12,11.281282358787143,5.651152587143077,6,-0.13025263282942579,0.49056733894113286,1,1
0.0029834999999986608,6.1292945071723715,-0.62663242942108854,0.20831006748813757,12,11.281282331225748,5.6516185887636752,6,-0.12977585073870568,0.49066475021695977,1,1
0.0029835999999986607,6.1288086063096046,-0.62661258174872847,0.20831006713021116,12,11.281282303412763,5.6520890095872742,6,-0.12929450717237145,0.49076330037186966,1,1
0.0029836999999986605,6.1283181523295491,-0.62659273646960256,0.20831006746476388,12,11.281282275299402,5.6525638455765099,6,-0.12880860630960456,0.49086298896272762,1,1
0.0029837999999986604,6.1278231494113182,-0.62657289318889642,0.20831006813245156,12,11.281282246934254,5.6530430926940349,6,-0.12831815232954913,0.49096381554590601,1,1
0.0029838999999986602,6.1273236017339876,-0.62655305036603393,0.20831006752994297,12,11.281282218267556,5.6535267469025277,6,-0.12782314941131823,0.49106577967728249,1,1
0.00298399999999866,6.1268195134765939,-0.62653320936494683,0.20831006705482114,12,11.281282189347509,5.6540148041646887,6,-0.1273236017339876,0.49116888091224153,1,1
0.0029840999999986599,6.1263108888181241,-0.62651337178475153,0.20831006824981385,12,11.281282160130054,5.6545072604432507,6,-0.12681951347659393,0.49127311880567531,1,1
0.0029841999999986597,6.1257977319375225,-0.62649353350175896,0.20831006701396931,12,11.281282130651666,5.6550041117009764,6,-0.12631088881812413,0.49137849291198565,1,1
0.0029842999999986596,6.1252800470136846,-0.62647369857810109,0.20831006736303526,12,11.281282100882393,5.6555053539006623,6,-0.12579773193752253,0.4914850027850825,1,1
0.0029843999999986594,6.1247578382254462,-0.62645386553053151,0.20831006783468375,12,11.281282070855603,5.6560109830051459,6,-0.12528004701368456,0.49159264797838581,1,1
0.0029844999999986592,6.1242311097515936,-0.62643403443341095,0.20831006845143435,12,11.281282040532947,5.6565209949773045,6,-0.12475783822544617,0.49170142804482742,1,1
0.0029845999999986591,6.123699865770849,-0.62641420304467998,0.20831006699760274,12,11.281282009955646,5.6570353857800555,6,-0.12423110975159357,0.49181134253684933,1,1
0.0029846999999986589,6.1231641104618726,-0.6263943762845543,0.20831006834065419,12,11.281281979084435,5.6575541513763685,6,-0.12369986577084902,0.49192239100640678,1,1
0.0029847999999986588,6.1226238480032613,-0.62637454890957489,0.20831006726259549,12,11.281281947957234,5.6580772877292604,6,-0.12316411046187259,0.49203457300496767,1,1
0.0029848999999986586,6.1220790825735376,-0.62635472476618248,0.20831006755529752,12,11.281281916533505,5.6586047908018005,6,-0.12262384800326132,0.4921478880835134,1,1
0.0029849999999986584,6.1215298183511591,-0.62633490294956395,0.20831006834305121,12,11.281281884857242,5.6591366565571155,6,-0.12207908257353761,0.49226233579254081,1,1
0.0029850999999986583,6.1209760595145033,-0.626315082320128,0.20831006843078598,12,11.281281852886259,5.659672880958392,6,-0.12152981835115906,0.49237791568206057,1,1
0.0029851999999986581,6.120417810241868,-0.6262952621414859,0.20831006710848832,12,11.281281820661103,5.660213459968876,6,-0.1209760595145033,0.49249462730160026,1,1
0.002985299999998658,6.1198550747114719,-0.62627544555896897,0.20831006747055797,12,11.281281788144549,5.6607583895518792,6,-0.12041781024186804,0.49261247020020482,1,1
0.0029853999999986578,6.1192878571014511,-0.62625563001357387,0.20831006698072907,12,11.281281755372108,5.6613076656707824,6,-0.11985507471147194,0.49273144392643586,1,1
0.0029854999999986576,6.1187161615898518,-0.62623581665170125,0.20831006673628943,12,11.281281722307629,5.6618612842890368,6,-0.11928785710145107,0.49285154802837294,1,1
0.0029855999999986575,6.118139992354628,-0.62621600674585132,0.20831006802883861,12,11.281281688985665,5.6624192413701673,6,-0.11871616158985177,0.49297278205361506,1,1
0.0029856999999986573,6.1175593535736432,-0.6261961964573115,0.20831006697873672,12,11.28128165537955,5.6629815328777759,6,-0.11813999235462802,0.49309514554928124,1,1
0.0029857999999986571,6.1169742494246631,-0.62617638949275678,0.20831006730357288,12,11.281281621512692,5.663548154775544,6,-0.11755935357364322,0.49321863806201049,1,1
0.002985899999998657,6.1163846840853511,-0.6261565838467491,0.20831006696061966,12,11.281281587362056,5.6641191030272386,6,-0.11697424942466306,0.49334325913796284,1,1
0.0029859999999986568,6.1157906617332696,-0.62613678184372712,0.20831006828704868,12,11.281281552952192,5.664694373596709,6,-0.11638468408535108,0.49346900832282115,1,1
0.0029860999999986567,6.1151921865458707,-0.6261169806810194,0.2083100684365326,12,11.281281518252936,5.6652739624478956,6,-0.11579066173326957,0.49359588516179032,1,1
0.0029861999999986565,6.1145892627005045,-0.62609718125546954,0.20831006832501464,12,11.281281483298637,5.6658578655448295,6,-0.11519218654587071,0.49372388919959964,1,1
0.0029862999999986563,6.1139818943744029,-0.62607738265336721,0.20831006699330951,12,11.281281448057642,5.6664460788516386,6,-0.11458926270050451,0.49385301998050102,1,1
0.0029863999999986562,6.1133700857446822,-0.62605758787088162,0.20831006745577657,12,11.281281412561873,5.6670385983325486,6,-0.11398189437440287,0.49398327704827272,1,1
0.002986499999998656,6.1127538409883435,-0.62603779552266614,0.2083100682834132,12,11.281281376780305,5.6676354199518819,6,-0.11337008574468221,0.49411465994621862,1,1
0.0029865999999986559,6.1121331642822661,-0.62601800438160482,0.20831006826365533,12,11.28128134074125,5.6682365396740702,6,-0.11275384098834351,0.49424716821716813,1,1
0.0029866999999986557,6.1115080598032003,-0.62599821394355282,0.20831006685325015,12,11.28128130441972,5.6688419534636489,6,-0.11213316428226605,0.49438080140347812,1,1
0.0029867999999986555,6.1108785317277743,-0.62597842729205966,0.20831006714757039,12,11.281281267840749,5.669451657285264,6,-0.11150805980320033,0.49451555904703437,1,1
0.0029868999999986554,6.1102445842324826,-0.62595864290886971,0.20831006759016163,12,11.281281230979518,5.6700656471036739,6,-0.11087853172777429,0.49465144068924982,1,1
0.0029869999999986552,6.109606221493685,-0.62593885914253078,0.20831006654139533,12,11.281281193860606,5.6706839188837526,6,-0.11024458423248262,0.49478844587106768,1,1
0.0029870999999986551,6.1089634476876062,-0.62591907884939268,0.20831006681851266,12,11.281281156458309,5.6713064685904948,6,-0.10960622149368504,0.49492657413296132,1,1
0.0029871999999986549,6.1083162669903297,-0.62589930143761641,0.20831006784240791,12,11.281281118799406,5.6719332921890118,6,-0.10896344768760624,0.49506582501493474,1,1
0.0029872999999986547,6.1076646835777977,-0.62587952493468935,0.20831006760146004,12,11.281281080858927,5.672564385644546,6,-0.1083162669903297,0.49520619805652377,1,1
0.0029873999999986546,6.1070087016258006,-0.62585975085059231,0.20831006761929211,12,11.281281042663629,5.6731997449224609,6,-0.10766468357779768,0.49534769279679619,1,1
0.0029874999999986544,6.1063483253099839,-0.62583997833956384,0.20831006700830629,12,11.281281004185333,5.6738393659882567,6,-0.10700870162580056,0.49549030877435424,1,1
0.0029875999999986543,6.1056835588058433,-0.62582020924438275,0.20831006762856147,12,11.281280965454767,5.6744832448075604,6,-0.10634832530998395,0.49563404552733303,1,1
0.0029876999999986541,6.1050144062887171,-0.62580044107881849,0.20831006694835247,12,11.281280926439999,5.6751313773461405,6,-0.10568355880584335,0.49577890259340174,1,1
0.0029877999999986539,6.1043408719337826,-0.62578067690488248,0.20831006805060903,12,11.281280887175445,5.675783759569903,6,-0.10501440628871705,0.49592487950976538,1,1
0.0029878999999986538,6.1036629599160577,-0.62576091383514709,0.20831006800060992,12,11.281280847625618,5.6764403874448979,6,-0.10434087193378261,0.49607197581316553,1,1
0.0029879999999986536,6.1029806744103965,-0.62574115233845207,0.2083100672853847,12,11.281280807822903,5.6771012569373163,6,-0.10366295991605767,0.49622019103988041,1,1
0.0029880999999986535,6.1022940195914863,-0.62572139334432086,0.20831006679262004,12,11.281280767740089,5.6777663640135003,6,-0.10298067441039649,0.49636952472572538,1,1
0.0029881999999986533,6.1016029996338412,-0.62570163754758856,0.20831006723261264,12,11.28128072740555,5.6784357046399423,6,-0.10229401959148632,0.49651997640605411,1,1
0.0029882999999986531,6.1009076187118056,-0.62568188346511588,0.20831006708038607,12,11.281280686789987,5.6791092747832899,6,-0.10160299963384123,0.49667154561575999,1,1
0.002988399999998653,6.1002078809995455,-0.62566213312649022,0.20831006838007998,12,11.281280645921322,5.6797870704103453,6,-0.10090761871180565,0.49682423188927516,1,1
0.0029884999999986528,6.0995037906710454,-0.62564238384300652,0.20831006840297156,12,11.281280604773555,5.6804690874880741,6,-0.10020788099954547,0.49697803476057273,1,1
0.0029885999999986527,6.0987953519001099,-0.62562263616180713,0.20831006771075472,12,11.281280563374217,5.6811553219835993,6,-0.099503790671045422,0.49713295376316768,1,1
0.0029886999999986525,6.0980825688603568,-0.62560289148897197,0.20831006766767307,12,11.281280521694699,5.6818457698642142,6,-0.098795351900109907,0.49728898843011621,1,1
0.0029887999999986523,6.0973654457252167,-0.62558314954269434,0.20831006800919993,12,11.281280479764943,5.6825404270973774,6,-0.098082568860356822,0.49744613829401751,1,1
0.0029888999999986522,6.0966439866679263,-0.62556340900037855,0.2083100673663556,12,11.281280437552727,5.6832392896507233,6,-0.097365445725216659,0.49760440288701413,1,1
0.002988999999998652,6.0959181958615307,-0.62554367131720268,0.20831006721887446,12,11.281280395095804,5.6839423534920552,6,-0.096643986667926285,0.49776378174079317,1,1
0.0029890999999986519,6.0951880774788725,-0.62552393569125941,0.20831006671118907,12,11.28128035235274,5.6846496145893584,6,-0.09591819586153072,0.49792427438658593,1,1
0.0029891999999986517,6.0944536356925969,-0.6255042030100314,0.20831006675897623,12,11.281280309365819,5.6853610689107938,6,-0.095188077478872479,0.49808588035517071,1,1
0.0029892999999986515,6.0937148746751495,-0.62548447308235744,0.20831006711741468,12,11.281280266094907,5.686076712424712,6,-0.094453635692596905,0.49824859917687142,1,1
0.0029893999999986514,6.0929717985987617,-0.62546474654062534,0.2083100684470866,12,11.281280222581019,5.6867965410996417,6,-0.093714874675149495,0.49841243038155791,1,1
0.0029894999999986512,6.0922244116354589,-0.62544501935699426,0.20831006666467206,12,11.281280178781872,5.6875205509043072,6,-0.092971798598761701,0.49857737349865011,1,1
0.0029895999999986511,6.0914727179570525,-0.62542529770776023,0.20831006797648011,12,11.281280134741696,5.688248737807621,6,-0.092224411635458914,0.49874342805711541,1,1
0.0029896999999986509,6.0907167217351397,-0.62540557724324775,0.20831006797917528,12,11.281280090418731,5.6889810977786892,6,-0.091472717957052474,0.49891059358547113,1,1
0.0029897999999986507,6.0899564271411011,-0.625385859246675,0.20831006797962254,12,11.281280045850037,5.6897176267868215,6,-0.090716721735139672,0.4990788696117841,1,1
0.0029898999999986506,6.0891918383460926,-0.62536614247338029,0.20831006668677615,12,11.281280001003605,5.69045832080152,6,-0.089956427141101081,0.49924825566367165,1,1
